Path,Lines of code,Lines of code generated,Lines of user code, Percentage of generated code
/ofbiz13.07/applications/accounting/webapp/accounting/period,298,298,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/accounting/reports,1084,1084,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ap,19,19,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ap/WEB-INF,245,245,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ap/WEB-INF/actions/invoices,150,150,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ap/error,104,104,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ap/invoices,428,428,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ap/reports,110,110,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ar,19,19,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ar/WEB-INF,219,219,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ar/WEB-INF/actions,81,81,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ar/error,104,104,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ar/invoice,194,194,0,"100.00"
/ofbiz13.07/applications/accounting/webapp/ar/payment,232,232,0,"100.00"
/ofbiz13.07/applications/accounting/widget,19028,19028,0,"100.00"
/ofbiz13.07/applications/accounting/widget/ap,778,778,0,"100.00"
/ofbiz13.07/applications/accounting/widget/ap/forms,288,288,0,"100.00"
/ofbiz13.07/applications/accounting/widget/ar,571,571,0,"100.00"
/ofbiz13.07/applications/accounting/widget/ar/forms,217,217,0,"100.00"
/ofbiz13.07/applications/commonext,55,55,0,"100.00"
/ofbiz13.07/applications/commonext/config,400,400,0,"100.00"
/ofbiz13.07/applications/commonext/data,859,859,0,"100.00"
/ofbiz13.07/applications/commonext/data/helpdata,906,906,0,"100.00"
/ofbiz13.07/applications/commonext/documents,27,27,0,"100.00"
/ofbiz13.07/applications/commonext/entitydef,37,37,0,"100.00"
/ofbiz13.07/applications/commonext/script/org/ofbiz,159,159,0,"100.00"
/ofbiz13.07/applications/commonext/script/org/ofbiz/setup,733,733,0,"100.00"
/ofbiz13.07/applications/commonext/servicedef,82,82,0,"100.00"
/ofbiz13.07/applications/commonext/webapp/WEB-INF,147,147,0,"100.00"
/ofbiz13.07/applications/commonext/webapp/ofbizsetup,20,20,0,"100.00"
/ofbiz13.07/applications/commonext/webapp/ofbizsetup/WEB-INF,319,319,0,"100.00"
/ofbiz13.07/applications/commonext/webapp/ofbizsetup/WEB-INF/actions,228,228,0,"100.00"
/ofbiz13.07/applications/commonext/webapp/ofbizsetup/error,52,52,0,"100.00"
/ofbiz13.07/applications/commonext/webapp/ofbizsetup/organization,191,191,0,"100.00"
/ofbiz13.07/applications/commonext/webapp/ordermgr-js,262,262,0,"100.00"
/ofbiz13.07/applications/commonext/webapp/ordermgr-js/WEB-INF,26,26,0,"100.00"
/ofbiz13.07/applications/commonext/widget,274,274,0,"100.00"
/ofbiz13.07/applications/commonext/widget/ofbizsetup,1033,1033,0,"100.00"
/ofbiz13.07/applications/content,145,145,0,"100.00"
/ofbiz13.07/applications/content/build/classes,76,76,0,"100.00"
/ofbiz13.07/applications/content/build/classes/org/ofbiz/content,1018,1018,0,"100.00"
/ofbiz13.07/applications/content/build/classes/org/ofbiz/content/blog,72,72,0,"100.00"
/ofbiz13.07/applications/content/build/classes/org/ofbiz/content/cms,139,139,0,"100.00"
/ofbiz13.07/applications/content/build/classes/org/ofbiz/content/compdoc,274,274,0,"100.00"
/ofbiz13.07/applications/content/build/classes/org/ofbiz/content/content,2473,2473,0,"100.00"
/ofbiz13.07/applications/content/build/classes/org/ofbiz/content/data,914,914,0,"100.00"
/ofbiz13.07/applications/content/build/classes/org/ofbiz/content/layout,224,224,0,"100.00"
/ofbiz13.07/applications/content/build/classes/org/ofbiz/content/output,99,99,0,"100.00"
/ofbiz13.07/applications/content/build/classes/org/ofbiz/content/survey,540,540,0,"100.00"
/ofbiz13.07/applications/content/build/classes/org/ofbiz/content/view,81,81,0,"100.00"
/ofbiz13.07/applications/content/build/classes/org/ofbiz/content/webapp/ftl,1482,1482,0,"100.00"
/ofbiz13.07/applications/content/build/lib,3520,3520,0,"100.00"
/ofbiz13.07/applications/content/config,11562,11562,0,"100.00"
/ofbiz13.07/applications/content/data,8947,8947,0,"100.00"
/ofbiz13.07/applications/content/data/helpdata,373,373,0,"100.00"
/ofbiz13.07/applications/content/documents,30,30,0,"100.00"
/ofbiz13.07/applications/content/dtd,21872,21872,0,"100.00"
/ofbiz13.07/applications/content/entitydef,1785,1785,0,"100.00"
/ofbiz13.07/applications/content/index,21,21,0,"100.00"
/ofbiz13.07/applications/content/lib,58617,58617,0,"100.00"
/ofbiz13.07/applications/content/lib/uno,4,4,0,"100.00"
/ofbiz13.07/applications/content/script/org/ofbiz/content,194,194,0,"100.00"
/ofbiz13.07/applications/content/script/org/ofbiz/content/blog,325,325,0,"100.00"
/ofbiz13.07/applications/content/script/org/ofbiz/content/compdoc,944,944,0,"100.00"
/ofbiz13.07/applications/content/script/org/ofbiz/content/content,1762,1762,0,"100.00"
/ofbiz13.07/applications/content/script/org/ofbiz/content/data,1171,1171,0,"100.00"
/ofbiz13.07/applications/content/script/org/ofbiz/content/layout,402,402,0,"100.00"
/ofbiz13.07/applications/content/script/org/ofbiz/content/permission,983,983,0,"100.00"
/ofbiz13.07/applications/content/script/org/ofbiz/content/survey,821,821,0,"100.00"
/ofbiz13.07/applications/content/script/org/ofbiz/content/website,370,370,0,"100.00"
/ofbiz13.07/applications/content/servicedef,2968,2968,0,"100.00"
/ofbiz13.07/applications/content/src,244,244,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content,3171,3171,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/blog,146,146,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/cms,420,420,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/compdoc,705,705,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/content,6921,6921,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/data,2215,2215,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/layout,735,735,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/openoffice,904,904,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/output,256,256,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/report,160,160,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/survey,1459,1459,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/test,0,0,0,"0.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/view,207,207,0,"100.00"
/ofbiz13.07/applications/content/src/org/ofbiz/content/webapp/ftl,3694,3694,0,"100.00"
/ofbiz13.07/applications/content/template,139,139,0,"100.00"
/ofbiz13.07/applications/content/template/email,32,32,0,"100.00"
/ofbiz13.07/applications/content/template/mime-type,103,103,0,"100.00"
/ofbiz13.07/applications/content/template/survey,308,308,0,"100.00"
/ofbiz13.07/applications/content/testdef,31,31,0,"100.00"
/ofbiz13.07/applications/content/testdef/data,62,62,0,"100.00"
/ofbiz13.07/applications/content/webapp/content,1366,1366,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/WEB-INF,2206,2206,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/WEB-INF/actions/cms,274,274,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/WEB-INF/actions/content,261,261,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/WEB-INF/actions/contentsetup,63,63,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/WEB-INF/actions/datasetup,36,36,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/WEB-INF/actions/layout,54,54,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/WEB-INF/actions/print,24,24,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/WEB-INF/actions/survey,164,164,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/WEB-INF/actions/website,157,157,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/cms,674,674,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/content,720,720,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/contentsetup,114,114,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/error,104,104,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/images,304,304,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/layout,26,26,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/lookup,101,101,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/survey,475,475,0,"100.00"
/ofbiz13.07/applications/content/webapp/content/website,1156,1156,0,"100.00"
/ofbiz13.07/applications/content/widget,1623,1623,0,"100.00"
/ofbiz13.07/applications/content/widget/cms,921,921,0,"100.00"
/ofbiz13.07/applications/content/widget/compdoc,2362,2362,0,"100.00"
/ofbiz13.07/applications/content/widget/content,2794,2794,0,"100.00"
/ofbiz13.07/applications/content/widget/contentsetup,480,480,0,"100.00"
/ofbiz13.07/applications/content/widget/datasetup,529,529,0,"100.00"
/ofbiz13.07/applications/content/widget/forum,1073,1073,0,"100.00"
/ofbiz13.07/applications/content/widget/layout,822,822,0,"100.00"
/ofbiz13.07/applications/content/widget/survey,328,328,0,"100.00"
/ofbiz13.07/applications/content/widget/website,371,371,0,"100.00"
/ofbiz13.07/applications/humanres,116,116,0,"100.00"
/ofbiz13.07/applications/humanres/build/classes/org/ofbiz/humanres,101,101,0,"100.00"
/ofbiz13.07/applications/humanres/build/lib,425,425,0,"100.00"
/ofbiz13.07/applications/humanres/config,3389,3389,0,"100.00"
/ofbiz13.07/applications/humanres/data,347,347,0,"100.00"
/ofbiz13.07/applications/humanres/data/helpdata,186,186,0,"100.00"
/ofbiz13.07/applications/humanres/documents,51,51,0,"100.00"
/ofbiz13.07/applications/humanres/entitydef,1018,1018,0,"100.00"
/ofbiz13.07/applications/humanres/script/org/ofbiz/humanres,998,998,0,"100.00"
/ofbiz13.07/applications/humanres/script/org/ofbiz/humanres/permission,27,27,0,"100.00"
/ofbiz13.07/applications/humanres/servicedef,944,944,0,"100.00"
/ofbiz13.07/applications/humanres/src/org/ofbiz/humanres,274,274,0,"100.00"
/ofbiz13.07/applications/humanres/webapp/humanres,19,19,0,"100.00"
/ofbiz13.07/applications/humanres/webapp/humanres/WEB-INF,1334,1334,0,"100.00"
/ofbiz13.07/applications/humanres/webapp/humanres/WEB-INF/actions/category,69,69,0,"100.00"
/ofbiz13.07/applications/humanres/webapp/humanres/error,104,104,0,"100.00"
/ofbiz13.07/applications/humanres/webapp/humanres/humanres,235,235,0,"100.00"
/ofbiz13.07/applications/humanres/webapp/humanres/humanres/category,208,208,0,"100.00"
/ofbiz13.07/applications/humanres/webapp/humanres/humanres/emplposition,81,81,0,"100.00"
/ofbiz13.07/applications/humanres/webapp/humanres/humanres/internalorg,64,64,0,"100.00"
/ofbiz13.07/applications/humanres/widget,3838,3838,0,"100.00"
/ofbiz13.07/applications/humanres/widget/forms,3352,3352,0,"100.00"
/ofbiz13.07/applications/manufacturing,120,120,0,"100.00"
/ofbiz13.07/applications/manufacturing/build/classes/org/ofbiz/manufacturing/bom,690,690,0,"100.00"
/ofbiz13.07/applications/manufacturing/build/classes/org/ofbiz/manufacturing/jobshopmgt,1202,1202,0,"100.00"
/ofbiz13.07/applications/manufacturing/build/classes/org/ofbiz/manufacturing/mrp,436,436,0,"100.00"
/ofbiz13.07/applications/manufacturing/build/classes/org/ofbiz/manufacturing/routing,38,38,0,"100.00"
/ofbiz13.07/applications/manufacturing/build/classes/org/ofbiz/manufacturing/techdata,138,138,0,"100.00"
/ofbiz13.07/applications/manufacturing/build/lib,1260,1260,0,"100.00"
/ofbiz13.07/applications/manufacturing/config,6382,6382,0,"100.00"
/ofbiz13.07/applications/manufacturing/data,793,793,0,"100.00"
/ofbiz13.07/applications/manufacturing/data/helpdata,2738,2738,0,"100.00"
/ofbiz13.07/applications/manufacturing/data/helpdata/EN,1255,1255,0,"100.00"
/ofbiz13.07/applications/manufacturing/documents,64,64,0,"100.00"
/ofbiz13.07/applications/manufacturing/entitydef,208,208,0,"100.00"
/ofbiz13.07/applications/manufacturing/script/org/ofbiz/manufacturing/bom,302,302,0,"100.00"
/ofbiz13.07/applications/manufacturing/script/org/ofbiz/manufacturing/jobshopmgt,591,591,0,"100.00"
/ofbiz13.07/applications/manufacturing/script/org/ofbiz/manufacturing/routing,131,131,0,"100.00"
/ofbiz13.07/applications/manufacturing/script/org/ofbiz/manufacturing/techdata,403,403,0,"100.00"
/ofbiz13.07/applications/manufacturing/script/org/ofbiz/manufacturing/test,1028,1028,0,"100.00"
/ofbiz13.07/applications/manufacturing/servicedef,883,883,0,"100.00"
/ofbiz13.07/applications/manufacturing/src/org/ofbiz/manufacturing/bom,2139,2139,0,"100.00"
/ofbiz13.07/applications/manufacturing/src/org/ofbiz/manufacturing/jobshopmgt,3894,3894,0,"100.00"
/ofbiz13.07/applications/manufacturing/src/org/ofbiz/manufacturing/mrp,1174,1174,0,"100.00"
/ofbiz13.07/applications/manufacturing/src/org/ofbiz/manufacturing/routing,87,87,0,"100.00"
/ofbiz13.07/applications/manufacturing/src/org/ofbiz/manufacturing/techdata,517,517,0,"100.00"
/ofbiz13.07/applications/manufacturing/testdef,31,31,0,"100.00"
/ofbiz13.07/applications/manufacturing/testdef/data,48,48,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing,20,20,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/WEB-INF,933,933,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/WEB-INF/actions/bom,190,190,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/WEB-INF/actions/jobshopmgt,690,690,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/WEB-INF/actions/mrp,87,87,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/WEB-INF/actions/reports,763,763,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/WEB-INF/actions/routing,173,173,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/bom,473,473,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/error,52,52,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/jobshopmgt,458,458,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/mrp,232,232,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/reports,2179,2179,0,"100.00"
/ofbiz13.07/applications/manufacturing/webapp/manufacturing/routing,262,262,0,"100.00"
/ofbiz13.07/applications/manufacturing/widget/manufacturing,4527,4527,0,"100.00"
/ofbiz13.07/applications/marketing,103,103,0,"100.00"
/ofbiz13.07/applications/marketing/build/classes/org/ofbiz/marketing/marketing,85,85,0,"100.00"
/ofbiz13.07/applications/marketing/build/classes/org/ofbiz/marketing/report,22,22,0,"100.00"
/ofbiz13.07/applications/marketing/build/classes/org/ofbiz/marketing/tracking,148,148,0,"100.00"
/ofbiz13.07/applications/marketing/build/classes/org/ofbiz/sfa/vcard,132,132,0,"100.00"
/ofbiz13.07/applications/marketing/build/lib,538,538,0,"100.00"
/ofbiz13.07/applications/marketing/config,3725,3725,0,"100.00"
/ofbiz13.07/applications/marketing/data,447,447,0,"100.00"
/ofbiz13.07/applications/marketing/data/helpdata,462,462,0,"100.00"
/ofbiz13.07/applications/marketing/documents,47,47,0,"100.00"
/ofbiz13.07/applications/marketing/entitydef,943,943,0,"100.00"
/ofbiz13.07/applications/marketing/script/org/ofbiz/marketing/campaign,148,148,0,"100.00"
/ofbiz13.07/applications/marketing/script/org/ofbiz/marketing/contact,746,746,0,"100.00"
/ofbiz13.07/applications/marketing/script/org/ofbiz/marketing/segment,75,75,0,"100.00"
/ofbiz13.07/applications/marketing/script/org/ofbiz/marketing/test,93,93,0,"100.00"
/ofbiz13.07/applications/marketing/script/org/ofbiz/marketing/tracking,204,204,0,"100.00"
/ofbiz13.07/applications/marketing/script/org/ofbiz/sfa,76,76,0,"100.00"
/ofbiz13.07/applications/marketing/script/org/ofbiz/sfa/account,36,36,0,"100.00"
/ofbiz13.07/applications/marketing/script/org/ofbiz/sfa/contact,137,137,0,"100.00"
/ofbiz13.07/applications/marketing/script/org/ofbiz/sfa/lead,218,218,0,"100.00"
/ofbiz13.07/applications/marketing/servicedef,744,744,0,"100.00"
/ofbiz13.07/applications/marketing/src/org/ofbiz/marketing/marketing,120,120,0,"100.00"
/ofbiz13.07/applications/marketing/src/org/ofbiz/marketing/report,89,89,0,"100.00"
/ofbiz13.07/applications/marketing/src/org/ofbiz/marketing/tracking,516,516,0,"100.00"
/ofbiz13.07/applications/marketing/src/org/ofbiz/sfa/vcard,295,295,0,"100.00"
/ofbiz13.07/applications/marketing/testdef,79,79,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/marketing,19,19,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/marketing/WEB-INF,628,628,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/marketing/WEB-INF/actions/contact,37,37,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/marketing/WEB-INF/actions/reports,197,197,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/marketing/contact,33,33,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/marketing/error,107,107,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/sfa,19,19,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/sfa/WEB-INF,407,407,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/sfa/WEB-INF/action,172,172,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/sfa/contact,133,133,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/sfa/error,107,107,0,"100.00"
/ofbiz13.07/applications/marketing/webapp/sfa/lead,141,141,0,"100.00"
/ofbiz13.07/applications/marketing/widget,4015,4015,0,"100.00"
/ofbiz13.07/applications/marketing/widget/sfa,1931,1931,0,"100.00"
/ofbiz13.07/applications/marketing/widget/sfa/forms,1183,1183,0,"100.00"
/ofbiz13.07/applications/order,139,139,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order,119,119,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/finaccount,95,95,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/order,4908,4908,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/quote,103,103,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/requirement,133,133,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/shoppingcart,5535,5535,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/shoppingcart/product,1115,1115,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/shoppingcart/shipping,176,176,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/shoppinglist,577,577,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/task,70,70,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/test,170,170,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/thirdparty/paypal,85,85,0,"100.00"
/ofbiz13.07/applications/order/build/classes/org/ofbiz/order/thirdparty/zipsales,189,189,0,"100.00"
/ofbiz13.07/applications/order/build/lib,4654,4654,0,"100.00"
/ofbiz13.07/applications/order/config,22549,22549,0,"100.00"
/ofbiz13.07/applications/order/data,2627,2627,0,"100.00"
/ofbiz13.07/applications/order/data/helpdata,144,144,0,"100.00"
/ofbiz13.07/applications/order/documents,29,29,0,"100.00"
/ofbiz13.07/applications/order/email/default,110,110,0,"100.00"
/ofbiz13.07/applications/order/entitydef,5054,5054,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order,99,99,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/communication,41,41,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/customer,456,456,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/olap,512,512,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/opportunity,187,187,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/order,3261,3261,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/quote,1001,1001,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/reports,552,552,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/request,714,714,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/requirement,180,180,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/shoppinglist,398,398,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/test,1120,1120,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/thirdparty/taxware,341,341,0,"100.00"
/ofbiz13.07/applications/order/script/org/ofbiz/order/thirdparty/zipsales,61,61,0,"100.00"
/ofbiz13.07/applications/order/servicedef,3711,3711,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order,345,345,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/finaccount,317,317,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/order,13192,13192,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/quote,270,270,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/requirement,338,338,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/shoppingcart,15244,15244,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/shoppingcart/product,2688,2688,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/shoppingcart/shipping,500,500,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/shoppinglist,1341,1341,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/task,220,220,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/test,412,412,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/thirdparty/paypal,233,233,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/thirdparty/taxware,616,616,0,"100.00"
/ofbiz13.07/applications/order/src/org/ofbiz/order/thirdparty/zipsales,500,500,0,"100.00"
/ofbiz13.07/applications/order/testdef,165,165,0,"100.00"
/ofbiz13.07/applications/order/testdef/data,51,51,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr,20,20,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF,2156,2156,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/entry,1420,1420,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/entry/cart,279,279,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/entry/catalog,2056,2056,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/lookup,46,46,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/order,1849,1849,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/quote,230,230,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/reports,211,211,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/request,98,98,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/requirement,106,106,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/return,363,363,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/setup,45,45,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/WEB-INF/actions/task,105,105,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/entry,3698,3698,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/entry/cart,1273,1273,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/entry/catalog,3324,3324,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/entry/order,585,585,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/error,106,106,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/order,5639,5639,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/quote,790,790,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/reports,2378,2378,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/request,396,396,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/return,1454,1454,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/setup,210,210,0,"100.00"
/ofbiz13.07/applications/order/webapp/ordermgr/task,291,291,0,"100.00"
/ofbiz13.07/applications/order/widget/ordermgr,9234,9234,0,"100.00"
/ofbiz13.07/applications/party,99,99,0,"100.00"
/ofbiz13.07/applications/party/build/classes/org/ofbiz/party/communication,453,453,0,"100.00"
/ofbiz13.07/applications/party/build/classes/org/ofbiz/party/contact,656,656,0,"100.00"
/ofbiz13.07/applications/party/build/classes/org/ofbiz/party/content,121,121,0,"100.00"
/ofbiz13.07/applications/party/build/classes/org/ofbiz/party/party,872,872,0,"100.00"
/ofbiz13.07/applications/party/build/lib,1082,1082,0,"100.00"
/ofbiz13.07/applications/party/config,18445,18445,0,"100.00"
/ofbiz13.07/applications/party/data,892,892,0,"100.00"
/ofbiz13.07/applications/party/data/helpdata,65,65,0,"100.00"
/ofbiz13.07/applications/party/documents,32,32,0,"100.00"
/ofbiz13.07/applications/party/entitydef,2995,2995,0,"100.00"
/ofbiz13.07/applications/party/script/org/ofbiz/party,43,43,0,"100.00"
/ofbiz13.07/applications/party/script/org/ofbiz/party/communication,903,903,0,"100.00"
/ofbiz13.07/applications/party/script/org/ofbiz/party/contact,1123,1123,0,"100.00"
/ofbiz13.07/applications/party/script/org/ofbiz/party/content,54,54,0,"100.00"
/ofbiz13.07/applications/party/script/org/ofbiz/party/customer,353,353,0,"100.00"
/ofbiz13.07/applications/party/script/org/ofbiz/party/party,2023,2023,0,"100.00"
/ofbiz13.07/applications/party/script/org/ofbiz/party/test,704,704,0,"100.00"
/ofbiz13.07/applications/party/script/org/ofbiz/party/user,428,428,0,"100.00"
/ofbiz13.07/applications/party/servicedef,1747,1747,0,"100.00"
/ofbiz13.07/applications/party/src/org/ofbiz/party/communication,1369,1369,0,"100.00"
/ofbiz13.07/applications/party/src/org/ofbiz/party/contact,2189,2189,0,"100.00"
/ofbiz13.07/applications/party/src/org/ofbiz/party/content,283,283,0,"100.00"
/ofbiz13.07/applications/party/src/org/ofbiz/party/party,2851,2851,0,"100.00"
/ofbiz13.07/applications/party/templates/email,121,121,0,"100.00"
/ofbiz13.07/applications/party/testdef,60,60,0,"100.00"
/ofbiz13.07/applications/party/testdef/data,30,30,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr,20,20,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/WEB-INF,1532,1532,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/WEB-INF/actions,29,29,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/WEB-INF/actions/communication,222,222,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/WEB-INF/actions/party,1070,1070,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/WEB-INF/actions/visit,167,167,0,"100.00"
/ofbiz13.07/applications/party/webapp/partymgr/error,107,107,0,"100.00"
